"professional_id","timestamp","latitude","longitude","trigger_type"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:01:30.030Z","49.42722865841466","32.09864412220184","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:07:00.015Z","49.427239409490305","32.098718317466776","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:07:00.028Z","49.427239409490305","32.098718317466776","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:12:30.013Z","49.42723941995825","32.098718389703514","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:12:30.032Z","49.42723941995825","32.098718389703514","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:18:00.014Z","49.4272394199997","32.098718389995085","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:18:00.031Z","49.4272394199997","32.098718389995085","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:23:30.015Z","49.42719881196272","32.098772732845994","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:23:30.033Z","49.42719881196272","32.098772732845994","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:29:00.017Z","49.427199146095965","32.09877228569887","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:29:00.034Z","49.427199146095965","32.09877228569887","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:34:30.016Z","49.42719382088216","32.098779412049105","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:34:30.031Z","49.42719382088216","32.098779412049105","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:40:00.026Z","49.42722930979382","32.098648629662534","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:40:00.034Z","49.42722930979382","32.098648629662534","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:45:30.021Z","49.427163327536725","32.098198319650585","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:45:30.031Z","49.427163327536725","32.098198319650585","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:51:00.141Z","49.42723808227032","32.09870916163544","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:51:00.224Z","49.42723808227032","32.09870916163544","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:51:00.235Z","49.42723808227032","32.09870916163544","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:56:30.013Z","49.42719451216062","32.098778481593705","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:56:30.032Z","49.42719451216062","32.098778481593705","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:02:00.020Z","49.42716359486617","32.0981979619269","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:02:00.030Z","49.42716359486617","32.0981979619269","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:07:30.022Z","49.427153251449916","32.098123655104665","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:07:30.033Z","49.427153251449916","32.098123655104665","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:13:00.011Z","49.4271531703191","32.098123072287464","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:13:00.031Z","49.4271531703191","32.098123072287464","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:18:30.012Z","49.4271531700024","32.09812307001126","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:18:30.030Z","49.4271531700024","32.09812307001126","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:24:00.014Z","49.42719316515871","32.09876918424514","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T18:24:00.032Z","49.42719316515871","32.09876918424514","time"
